timestamp,predicted_train,predicted_test,naive_prediction_test
2016-05-05,4.6612515,,
2016-05-06,4.6618085,,
2016-05-07,,,
2016-05-08,,,
2016-05-09,4.668709,,
2016-05-10,4.6560707,,
2016-05-11,4.656425,,
2016-05-12,4.6626935,,
2016-05-13,4.654921,,
2016-05-14,,,
2016-05-15,,,
2016-05-16,4.656107,,
2016-05-17,4.656405,,
2016-05-18,4.6565146,,
2016-05-19,4.655822,,
2016-05-20,4.656824,,
2016-05-21,,,
2016-05-22,,,
2016-05-23,4.6567726,,
2016-05-24,4.6541634,,
2016-05-25,4.656177,,
2016-05-26,4.6569347,,
2016-05-27,4.6601315,,
2016-05-28,,,
2016-05-29,,,
2016-05-30,4.517811,,
2016-05-31,4.6567187,,
2016-06-01,4.557437,,
2016-06-02,4.560296,,
2016-06-03,4.5527663,,
2016-06-04,,,
2016-06-05,,,
2016-06-06,4.547342,,
2016-06-07,4.547978,,
2016-06-08,4.545497,,
2016-06-09,4.538224,,
2016-06-10,4.541767,,
2016-06-11,,,
2016-06-12,,,
2016-06-13,4.536842,,
2016-06-14,4.535769,,
2016-06-15,4.5378356,,
2016-06-16,4.5401993,,
2016-06-17,4.5381527,,
2016-06-18,,,
2016-06-19,,,
2016-06-20,4.5382867,,
2016-06-21,4.5473604,,
2016-06-22,4.545693,,
2016-06-23,4.5470324,,
2016-06-24,4.542585,,
2016-06-25,,,
2016-06-26,,,
2016-06-27,4.541594,,
2016-06-28,4.545376,,
2016-06-29,4.533315,,
2016-06-30,4.539147,,
2016-07-01,4.525355,,
2016-07-02,,,
2016-07-03,,,
2016-07-04,4.4702716,,
2016-07-05,4.534235,,
2016-07-06,4.53333,,
2016-07-07,4.5422673,,
2016-07-08,4.5385375,,
2016-07-09,,,
2016-07-10,,,
2016-07-11,4.5267243,,
2016-07-12,4.5274487,,
2016-07-13,4.5263577,,
2016-07-14,4.533992,,
2016-07-15,4.5329046,,
2016-07-16,,,
2016-07-17,,,
2016-07-18,4.5660996,,
2016-07-19,4.5840054,,
2016-07-20,4.5716767,,
2016-07-21,4.5458236,,
2016-07-22,4.5493264,,
2016-07-23,,,
2016-07-24,,,
2016-07-25,4.555123,,
2016-07-26,4.5415335,,
2016-07-27,4.5478373,,
2016-07-28,4.534831,,
2016-07-29,4.537942,,
2016-07-30,,,
2016-07-31,,,
2016-08-01,4.509616,,
2016-08-02,4.510728,,
2016-08-03,4.528757,,
2016-08-04,4.516283,,
2016-08-05,4.524222,,
2016-08-06,,,
2016-08-07,,,
2016-08-08,4.4927797,,
2016-08-09,4.495198,,
2016-08-10,4.5077996,,
2016-08-11,4.524182,,
2016-08-12,4.541892,,
2016-08-13,,,
2016-08-14,,,
2016-08-15,4.532727,,
2016-08-16,4.5279317,,
2016-08-17,4.54617,,
2016-08-18,4.5395956,,
2016-08-19,4.505588,,
2016-08-20,,,
2016-08-21,,,
2016-08-22,4.5232015,,
2016-08-23,4.5418053,,
2016-08-24,4.5471883,,
2016-08-25,4.5479198,,
2016-08-26,4.5490637,,
2016-08-27,,,
2016-08-28,,,
2016-08-29,4.5149994,,
2016-08-30,4.5406733,,
2016-08-31,4.540453,4.1665664,4.524950338894379
2016-09-01,,4.532246,4.524950338894378
2016-09-02,,4.508318,4.524950338894378
2016-09-03,,,
2016-09-04,,,
2016-09-05,,4.4724855,4.524950338894378
2016-09-06,,4.54053,4.524950338894378
2016-09-07,,4.5525765,4.524950338894378
2016-09-08,,4.5381727,4.524950338894378
2016-09-09,,4.535864,4.524950338894379
2016-09-10,,,
2016-09-11,,,
2016-09-12,,4.530737,4.524950338894378
2016-09-13,,4.558603,4.524950338894378
2016-09-14,,4.5573587,4.524950338894378
2016-09-15,,4.552706,4.524950338894378
2016-09-16,,4.501599,4.524950338894378
2016-09-17,,,
2016-09-18,,,
2016-09-19,,4.515825,4.524950338894379
2016-09-20,,4.5053215,4.524950338894378
2016-09-21,,4.508156,4.524950338894378
2016-09-22,,4.5091977,4.524950338894378
2016-09-23,,4.507275,4.524950338894378
2016-09-24,,,
2016-09-25,,,
2016-09-26,,4.4991384,4.524950338894378
2016-09-27,,4.5038667,4.524950338894378
2016-09-28,,4.5033894,4.52495033889438
2016-09-29,,4.5051455,4.524950338894378
2016-09-30,,4.5000153,4.524950338894378
2016-10-01,,,
2016-10-02,,,
2016-10-03,,4.595476,4.524950338894378
2016-10-04,,4.5967774,4.524950338894378
2016-10-05,,4.5897264,4.524950338894378
2016-10-06,,4.616042,4.524950338894378
2016-10-07,,4.602491,4.524950338894378
2016-10-08,,,
2016-10-09,,,
2016-10-10,,4.5069885,4.524950338894378
2016-10-11,,4.6081414,4.524950338894379
2016-10-12,,4.6059766,4.524950338894378
2016-10-13,,4.6298313,4.524950338894378
2016-10-14,,4.6202917,4.524950338894378
2016-10-15,,,
2016-10-16,,,
2016-10-17,,4.6014414,4.524950338894378
2016-10-18,,4.625825,4.524950338894379
2016-10-19,,4.624907,4.524950338894378
2016-10-20,,4.6234913,4.524950338894378
2016-10-21,,4.6162987,4.524950338894378
2016-10-22,,,
2016-10-23,,,
2016-10-24,,4.6220436,4.524950338894378
2016-10-25,,4.631295,4.524950338894378
2016-10-26,,4.6139445,4.52495033889438
2016-10-27,,4.608941,4.524950338894379
2016-10-28,,4.5973606,4.524950338894379
2016-10-29,,,
2016-10-30,,,
2016-10-31,,4.6083307,4.524950338894378
2016-11-01,,4.5914755,4.524950338894379
