timestamp,predicted_train,predicted_test,naive_prediction_test
2016-03-17,4.659323,,
2016-03-18,4.688965,,
2016-03-19,,,
2016-03-20,,,
2016-03-21,4.6728053,,
2016-03-22,4.671795,,
2016-03-23,4.653585,,
2016-03-24,4.655163,,
2016-03-25,4.568071,,
2016-03-26,,,
2016-03-27,,,
2016-03-28,4.65651,,
2016-03-29,4.6591716,,
2016-03-30,4.663775,,
2016-03-31,4.653763,,
2016-04-01,4.6517153,,
2016-04-02,,,
2016-04-03,,,
2016-04-04,4.6489935,,
2016-04-05,4.66349,,
2016-04-06,4.6647162,,
2016-04-07,4.658681,,
2016-04-08,4.6598377,,
2016-04-09,,,
2016-04-10,,,
2016-04-11,4.6492605,,
2016-04-12,4.6474147,,
2016-04-13,4.655726,,
2016-04-14,4.6548038,,
2016-04-15,4.658452,,
2016-04-16,,,
2016-04-17,,,
2016-04-18,4.653425,,
2016-04-19,4.646902,,
2016-04-20,4.6479936,,
2016-04-21,4.647715,,
2016-04-22,4.6533914,,
2016-04-23,,,
2016-04-24,,,
2016-04-25,4.655104,,
2016-04-26,4.6591697,,
2016-04-27,4.655272,,
2016-04-28,4.6547155,,
2016-04-29,4.6578655,,
2016-04-30,,,
2016-05-01,,,
2016-05-02,4.5655904,,
2016-05-03,4.6532164,,
2016-05-04,4.6539817,,
2016-05-05,4.6565204,,
2016-05-06,4.662201,,
2016-05-07,,,
2016-05-08,,,
2016-05-09,4.6692643,,
2016-05-10,4.653305,,
2016-05-11,4.6528363,,
2016-05-12,4.664985,,
2016-05-13,4.654955,,
2016-05-14,,,
2016-05-15,,,
2016-05-16,4.6540303,,
2016-05-17,4.654328,,
2016-05-18,4.654268,,
2016-05-19,4.652987,,
2016-05-20,4.653702,,
2016-05-21,,,
2016-05-22,,,
2016-05-23,4.6533,,
2016-05-24,4.654158,,
2016-05-25,4.6548324,,
2016-05-26,4.655297,,
2016-05-27,4.65911,,
2016-05-28,,,
2016-05-29,,,
2016-05-30,4.5135922,,
2016-05-31,4.6567793,,
2016-06-01,4.564329,,
2016-06-02,4.566639,,
2016-06-03,4.5587397,,
2016-06-04,,,
2016-06-05,,,
2016-06-06,4.5432653,,
2016-06-07,4.5431266,,
2016-06-08,4.54072,,
2016-06-09,4.5366354,,
2016-06-10,4.5385146,,
2016-06-11,,,
2016-06-12,,,
2016-06-13,4.5352507,,
2016-06-14,4.5340896,,
2016-06-15,4.5365715,,
2016-06-16,4.5385523,,
2016-06-17,4.536228,,
2016-06-18,,,
2016-06-19,,,
2016-06-20,4.5365033,,
2016-06-21,4.5414553,,
2016-06-22,4.5415864,,
2016-06-23,4.5423713,,
2016-06-24,4.5384054,,
2016-06-25,,,
2016-06-26,,,
2016-06-27,4.537745,,
2016-06-28,4.5431533,,
2016-06-29,4.5346355,,
2016-06-30,4.53597,,
2016-07-01,4.534016,,
2016-07-02,,,
2016-07-03,,,
2016-07-04,4.480354,,
2016-07-05,4.53885,,
2016-07-06,4.538733,,
2016-07-07,4.5430484,,
2016-07-08,4.5414953,,
2016-07-09,,,
2016-07-10,,,
2016-07-11,4.534219,,
2016-07-12,4.534408,,
2016-07-13,4.5339985,,
2016-07-14,4.538998,,
2016-07-15,4.537699,,
2016-07-16,,,
2016-07-17,,,
2016-07-18,4.559652,,
2016-07-19,4.5708766,,
2016-07-20,4.563762,,
2016-07-21,4.547387,,
2016-07-22,4.549523,,
2016-07-23,,,
2016-07-24,,,
2016-07-25,4.551554,,
2016-07-26,4.5441475,,
2016-07-27,4.5472674,,
2016-07-28,4.5400467,,
2016-07-29,4.5414906,,
2016-07-30,,,
2016-07-31,,,
2016-08-01,4.522448,,
2016-08-02,4.524799,,
2016-08-03,4.5430627,,
2016-08-04,4.5329165,,
2016-08-05,4.5390496,,
2016-08-06,,,
2016-08-07,,,
2016-08-08,4.512908,,
2016-08-09,4.5145516,,
2016-08-10,4.5209785,,
2016-08-11,4.534994,,
2016-08-12,4.5456285,,
2016-08-13,,,
2016-08-14,,,
2016-08-15,4.54203,,
2016-08-16,4.5366287,,
2016-08-17,4.549203,,
2016-08-18,4.5456076,,
2016-08-19,4.519721,,
2016-08-20,,,
2016-08-21,,,
2016-08-22,4.5354404,,
2016-08-23,4.5473423,,
2016-08-24,4.55106,,
2016-08-25,4.55218,,
2016-08-26,4.550998,,
2016-08-27,,,
2016-08-28,,,
2016-08-29,4.529253,,
2016-08-30,4.546359,,
2016-08-31,4.538764,,
2016-09-01,4.6073565,,
2016-09-02,4.6007013,,
2016-09-03,,,
2016-09-04,,,
2016-09-05,4.5222955,,
2016-09-06,4.612559,,
2016-09-07,4.6172385,,
2016-09-08,4.6118174,,
2016-09-09,4.612105,,
2016-09-10,,,
2016-09-11,,,
2016-09-12,4.6034646,,
2016-09-13,4.6225014,,
2016-09-14,4.6214137,,
2016-09-15,4.6187377,,
2016-09-16,4.5885043,,
2016-09-17,,,
2016-09-18,,,
2016-09-19,4.596285,,
2016-09-20,4.5939116,,
2016-09-21,4.6020217,,
2016-09-22,4.5994825,,
2016-09-23,4.59552,,
2016-09-24,,,
2016-09-25,,,
2016-09-26,4.586843,,
2016-09-27,4.598846,,
2016-09-28,4.6002064,,
2016-09-29,4.5959315,,
2016-09-30,4.591111,,
2016-10-01,,,
2016-10-02,,,
2016-10-03,4.6652656,,
2016-10-04,4.663389,,
2016-10-05,4.662703,,
2016-10-06,4.666579,,
2016-10-07,4.66524,,
2016-10-08,,,
2016-10-09,,,
2016-10-10,4.654015,,
2016-10-11,4.667192,,
2016-10-12,4.6660714,,
2016-10-13,4.6719465,,
2016-10-14,4.668936,,
2016-10-15,,,
2016-10-16,,,
2016-10-17,4.66632,,
2016-10-18,4.673135,,
2016-10-19,4.6735563,,
2016-10-20,4.6739497,,
2016-10-21,4.67384,,
2016-10-22,,,
2016-10-23,,,
2016-10-24,4.6739073,,
2016-10-25,4.672136,,
2016-10-26,4.666444,,
2016-10-27,4.6670804,,
2016-10-28,4.663008,,
2016-10-29,,,
2016-10-30,,,
2016-10-31,4.667871,,
2016-11-01,4.6601524,4.7617497,4.688186587317535
2016-11-02,,4.716675,4.688186587317535
2016-11-03,,4.7234244,4.688186587317535
2016-11-04,,4.712999,4.688186587317535
2016-11-05,,,
2016-11-06,,,
2016-11-07,,4.7002816,4.688186587317535
2016-11-08,,4.7086334,4.688186587317535
2016-11-09,,4.7088103,4.688186587317535
2016-11-10,,4.709952,4.688186587317535
2016-11-11,,4.5922384,4.688186587317535
2016-11-12,,,
2016-11-13,,,
2016-11-14,,4.7186956,4.688186587317535
2016-11-15,,4.7114496,4.688186587317535
2016-11-16,,4.7201796,4.688186587317535
2016-11-17,,4.7122855,4.688186587317535
2016-11-18,,4.70852,4.688186587317535
2016-11-19,,,
2016-11-20,,,
2016-11-21,,4.7134876,4.688186587317535
2016-11-22,,4.716894,4.688186587317535
2016-11-23,,4.704312,4.688186587317535
2016-11-24,,4.580261,4.688186587317535
2016-11-25,,4.7102914,4.688186587317535
2016-11-26,,,
2016-11-27,,,
2016-11-28,,4.699675,4.688186587317535
2016-11-29,,4.706507,4.688186587317535
2016-11-30,,4.7150025,4.688186587317535
2016-12-01,,4.7189937,4.688186587317535
2016-12-02,,4.708529,4.688186587317535
2016-12-03,,,
2016-12-04,,,
2016-12-05,,4.7129326,4.688186587317535
2016-12-06,,4.70971,4.688186587317535
2016-12-07,,4.7266173,4.688186587317535
2016-12-08,,4.7230353,4.688186587317535
2016-12-09,,4.723518,4.688186587317535
2016-12-10,,,
2016-12-11,,,
2016-12-12,,4.704365,4.688186587317535
2016-12-13,,4.7211795,4.688186587317535
2016-12-14,,4.715406,4.688186587317535
2016-12-15,,4.7154455,4.688186587317535
2016-12-16,,4.7180634,4.688186587317535
2016-12-17,,,
2016-12-18,,,
2016-12-19,,4.709379,4.688186587317535
2016-12-20,,4.7103105,4.688186587317535
2016-12-21,,4.7246237,4.688186587317535
2016-12-22,,4.7132444,4.688186587317535
2016-12-23,,4.7220883,4.688186587317535
2016-12-24,,,
2016-12-25,,,
2016-12-26,,4.3490376,4.688186587317535
2016-12-27,,4.5359263,4.688186587317535
2016-12-28,,4.7099214,4.688186587317535
2016-12-29,,4.7103715,4.688186587317535
2016-12-30,,4.7119594,4.688186587317535
