timestamp,predicted_train,predicted_test,naive_prediction_test
2016-05-07,,,
2016-05-08,,,
2016-05-09,4.6697125,,
2016-05-10,4.6595345,,
2016-05-11,4.6593246,,
2016-05-12,4.667108,,
2016-05-13,4.6588397,,
2016-05-14,,,
2016-05-15,,,
2016-05-16,4.6594763,,
2016-05-17,4.658503,,
2016-05-18,4.6557345,,
2016-05-19,4.657965,,
2016-05-20,4.660987,,
2016-05-21,,,
2016-05-22,,,
2016-05-23,4.6587543,,
2016-05-24,4.657723,,
2016-05-25,4.654564,,
2016-05-26,4.6597066,,
2016-05-27,4.6626954,,
2016-05-28,,,
2016-05-29,,,
2016-05-30,4.524663,,
2016-05-31,4.656689,,
2016-06-01,4.5564365,,
2016-06-02,4.557834,,
2016-06-03,4.5554194,,
2016-06-04,,,
2016-06-05,,,
2016-06-06,4.542606,,
2016-06-07,4.543483,,
2016-06-08,4.5453176,,
2016-06-09,4.542681,,
2016-06-10,4.542642,,
2016-06-11,,,
2016-06-12,,,
2016-06-13,4.5413227,,
2016-06-14,4.5411696,,
2016-06-15,4.5415063,,
2016-06-16,4.544591,,
2016-06-17,4.543,,
2016-06-18,,,
2016-06-19,,,
2016-06-20,4.5411153,,
2016-06-21,4.5443006,,
2016-06-22,4.544988,,
2016-06-23,4.550761,,
2016-06-24,4.5420275,,
2016-06-25,,,
2016-06-26,,,
2016-06-27,4.5418305,,
2016-06-28,4.546946,,
2016-06-29,4.5381274,,
2016-06-30,4.5417023,,
2016-07-01,4.5450253,4.5369987,4.51701622970719
2016-07-02,,,
2016-07-03,,,
2016-07-04,,4.5086417,4.517016229707189
2016-07-05,,4.542607,4.517016229707189
2016-07-06,,4.5426345,4.517016229707189
2016-07-07,,4.5408583,4.517016229707191
2016-07-08,,4.5426793,4.517016229707189
2016-07-09,,,
2016-07-10,,,
2016-07-11,,4.5400805,4.517016229707189
2016-07-12,,4.5413876,4.517016229707189
2016-07-13,,4.541769,4.517016229707189
2016-07-14,,4.542228,4.517016229707189
2016-07-15,,4.541886,4.517016229707189
2016-07-16,,,
2016-07-17,,,
2016-07-18,,4.543075,4.517016229707189
2016-07-19,,4.5468903,4.517016229707191
2016-07-20,,4.54363,4.517016229707189
2016-07-21,,4.539028,4.517016229707189
2016-07-22,,4.543478,4.517016229707189
2016-07-23,,,
2016-07-24,,,
2016-07-25,,4.5421295,4.517016229707189
2016-07-26,,4.5422463,4.517016229707189
2016-07-27,,4.5405498,4.517016229707191
2016-07-28,,4.543311,4.517016229707189
2016-07-29,,4.5423946,4.517016229707191
2016-07-30,,,
2016-07-31,,,
2016-08-01,,4.553728,4.517016229707189
2016-08-02,,4.557476,4.51701622970719
2016-08-03,,4.565265,4.51701622970719
2016-08-04,,4.565322,4.51701622970719
2016-08-05,,4.5604625,4.51701622970719
2016-08-06,,,
2016-08-07,,,
2016-08-08,,4.554335,4.517016229707189
2016-08-09,,4.555912,4.517016229707189
2016-08-10,,4.5554633,4.517016229707189
2016-08-11,,4.554325,4.517016229707189
2016-08-12,,4.5538287,4.517016229707189
2016-08-13,,,
2016-08-14,,,
2016-08-15,,4.5554504,4.517016229707189
2016-08-16,,4.5543804,4.51701622970719
2016-08-17,,4.5526466,4.517016229707189
2016-08-18,,4.554008,4.517016229707189
2016-08-19,,4.5541706,4.517016229707189
2016-08-20,,,
2016-08-21,,,
2016-08-22,,4.551515,4.517016229707189
2016-08-23,,4.5530186,4.517016229707189
2016-08-24,,4.5543733,4.517016229707189
2016-08-25,,4.5566864,4.517016229707189
2016-08-26,,4.55587,4.517016229707189
2016-08-27,,,
2016-08-28,,,
2016-08-29,,4.553116,4.517016229707189
2016-08-30,,4.5539074,4.517016229707189
2016-08-31,,4.5670257,4.51701622970719
