timestamp,predicted_train,predicted_test,naive_prediction_test
2016-01-01,4.462636,,
2016-01-02,,,
2016-01-03,,,
2016-01-04,4.7356815,,
2016-01-05,4.732702,,
2016-01-06,4.7346244,,
2016-01-07,4.7311363,,
2016-01-08,4.7335825,,
2016-01-09,,,
2016-01-10,,,
2016-01-11,4.737459,,
2016-01-12,4.730544,,
2016-01-13,4.734259,,
2016-01-14,4.740032,,
2016-01-15,4.742487,,
2016-01-16,,,
2016-01-17,,,
2016-01-18,4.6381803,,
2016-01-19,4.725859,,
2016-01-20,4.7333684,,
2016-01-21,4.7359824,,
2016-01-22,4.7356753,,
2016-01-23,,,
2016-01-24,,,
2016-01-25,4.738618,,
2016-01-26,4.7437243,,
2016-01-27,4.744673,,
2016-01-28,4.741553,,
2016-01-29,4.743163,,
2016-01-30,,,
2016-01-31,,,
2016-02-01,4.7894993,,
2016-02-02,4.7848525,,
2016-02-03,4.788055,,
2016-02-04,4.790581,,
2016-02-05,4.7809434,,
2016-02-06,,,
2016-02-07,,,
2016-02-08,4.7855873,,
2016-02-09,4.7817245,,
2016-02-10,4.784734,,
2016-02-11,4.7767725,,
2016-02-12,4.780511,,
2016-02-13,,,
2016-02-14,,,
2016-02-15,4.7946353,,
2016-02-16,4.7894993,,
2016-02-17,4.784036,,
2016-02-18,4.778326,,
2016-02-19,4.7798524,,
2016-02-20,,,
2016-02-21,,,
2016-02-22,4.7892203,,
2016-02-23,4.7840796,,
2016-02-24,4.788817,,
2016-02-25,4.7892213,,
2016-02-26,4.7824116,,
2016-02-27,,,
2016-02-28,,,
2016-02-29,4.7894993,,
2016-03-01,4.7904925,,
2016-03-02,4.7754855,4.8301487,4.785723930958485
2016-03-03,,4.7862062,4.785723930958485
2016-03-04,,4.786919,4.785723930958485
2016-03-05,,,
2016-03-06,,,
2016-03-07,,4.7904925,4.785723930958485
2016-03-08,,4.7903543,4.785723930958485
2016-03-09,,4.7904925,4.785723930958485
2016-03-10,,4.7903543,4.785723930958485
2016-03-11,,4.7904925,4.785723930958485
2016-03-12,,,
2016-03-13,,,
2016-03-14,,4.7904925,4.785723930958485
2016-03-15,,4.7904925,4.785723930958485
2016-03-16,,4.7904925,4.785723930958485
2016-03-17,,4.7904925,4.785723930958485
2016-03-18,,4.7904925,4.785723930958485
2016-03-19,,,
2016-03-20,,,
2016-03-21,,4.789755,4.785723930958485
2016-03-22,,4.788974,4.785723930958485
2016-03-23,,4.7904925,4.785723930958485
2016-03-24,,4.7904925,4.785723930958485
2016-03-25,,4.7928724,4.785723930958485
2016-03-26,,,
2016-03-27,,,
2016-03-28,,4.7904925,4.785723930958485
2016-03-29,,4.7904925,4.785723930958485
2016-03-30,,4.7904925,4.785723930958485
2016-03-31,,4.7904925,4.785723930958485
2016-04-01,,4.7894993,4.785723930958485
2016-04-02,,,
2016-04-03,,,
2016-04-04,,4.78795,4.785723930958485
2016-04-05,,4.789215,4.785723930958485
2016-04-06,,4.7894993,4.785723930958485
2016-04-07,,4.7894993,4.785723930958485
2016-04-08,,4.7894993,4.785723930958485
2016-04-09,,,
2016-04-10,,,
2016-04-11,,4.7894993,4.785723930958485
2016-04-12,,4.7894993,4.785723930958485
2016-04-13,,4.7894993,4.785723930958485
2016-04-14,,4.7894993,4.785723930958485
2016-04-15,,4.7894993,4.785723930958485
2016-04-16,,,
2016-04-17,,,
2016-04-18,,4.7894993,4.785723930958485
2016-04-19,,4.7894993,4.785723930958485
2016-04-20,,4.7894993,4.785723930958485
2016-04-21,,4.7894993,4.785723930958485
2016-04-22,,4.7894993,4.785723930958485
2016-04-23,,,
2016-04-24,,,
2016-04-25,,4.7894993,4.785723930958485
2016-04-26,,4.7894993,4.785723930958485
2016-04-27,,4.7894993,4.785723930958485
2016-04-28,,4.7894993,4.785723930958485
2016-04-29,,4.7894993,4.785723930958485
2016-04-30,,,
2016-05-01,,,
2016-05-02,,4.556531,4.785723930958485
2016-05-03,,4.71611,4.785723930958485
