timestamp,predicted_train,predicted_test,naive_prediction_test
2016-07-27,4.5431204,,
2016-07-28,4.543153,,
2016-07-29,4.5428967,,
2016-07-30,,,
2016-07-31,,,
2016-08-01,4.5255156,,
2016-08-02,4.52666,,
2016-08-03,4.531026,,
2016-08-04,4.531026,,
2016-08-05,4.528069,,
2016-08-06,,,
2016-08-07,,,
2016-08-08,4.5255156,,
2016-08-09,4.5255156,,
2016-08-10,4.5255156,,
2016-08-11,4.5255156,,
2016-08-12,4.5255156,,
2016-08-13,,,
2016-08-14,,,
2016-08-15,4.5255156,,
2016-08-16,4.5245075,,
2016-08-17,4.5255156,,
2016-08-18,4.5255156,,
2016-08-19,4.5255156,,
2016-08-20,,,
2016-08-21,,,
2016-08-22,4.5255156,,
2016-08-23,4.5255156,,
2016-08-24,4.5255156,,
2016-08-25,4.5255156,,
2016-08-26,4.5255156,,
2016-08-27,,,
2016-08-28,,,
2016-08-29,4.5255156,,
2016-08-30,4.5255156,,
2016-08-31,4.536309,4.203123,4.524950338894379
2016-09-01,,4.5255156,4.524950338894378
2016-09-02,,4.5255156,4.524950338894378
2016-09-03,,,
2016-09-04,,,
2016-09-05,,4.485674,4.524950338894378
2016-09-06,,4.5255156,4.524950338894378
2016-09-07,,4.5255156,4.524950338894378
2016-09-08,,4.5255156,4.524950338894378
2016-09-09,,4.5254054,4.524950338894379
2016-09-10,,,
2016-09-11,,,
2016-09-12,,4.5255156,4.524950338894378
2016-09-13,,4.5255156,4.524950338894378
2016-09-14,,4.5255156,4.524950338894378
2016-09-15,,4.5255156,4.524950338894378
2016-09-16,,4.5255156,4.524950338894378
2016-09-17,,,
2016-09-18,,,
2016-09-19,,4.5252566,4.524950338894379
2016-09-20,,4.5255156,4.524950338894378
2016-09-21,,4.5255156,4.524950338894378
2016-09-22,,4.5255156,4.524950338894378
2016-09-23,,4.5255156,4.524950338894378
2016-09-24,,,
2016-09-25,,,
2016-09-26,,4.5255156,4.524950338894378
2016-09-27,,4.5255156,4.524950338894378
2016-09-28,,4.5258245,4.52495033889438
2016-09-29,,4.5255156,4.524950338894378
2016-09-30,,4.5255156,4.524950338894378
2016-10-01,,,
2016-10-02,,,
2016-10-03,,4.624075,4.524950338894378
2016-10-04,,4.624075,4.524950338894378
2016-10-05,,4.624075,4.524950338894378
2016-10-06,,4.624075,4.524950338894378
2016-10-07,,4.624075,4.524950338894378
2016-10-08,,,
2016-10-09,,,
2016-10-10,,4.5230055,4.524950338894378
2016-10-11,,4.6236424,4.524950338894379
2016-10-12,,4.624075,4.524950338894378
2016-10-13,,4.624075,4.524950338894378
2016-10-14,,4.624075,4.524950338894378
2016-10-15,,,
2016-10-16,,,
2016-10-17,,4.624075,4.524950338894378
2016-10-18,,4.624984,4.524950338894379
2016-10-19,,4.624075,4.524950338894378
2016-10-20,,4.624075,4.524950338894378
2016-10-21,,4.624075,4.524950338894378
2016-10-22,,,
2016-10-23,,,
2016-10-24,,4.624075,4.524950338894378
2016-10-25,,4.624075,4.524950338894378
2016-10-26,,4.622105,4.52495033889438
2016-10-27,,4.621856,4.524950338894379
2016-10-28,,4.623639,4.524950338894379
2016-10-29,,,
2016-10-30,,,
2016-10-31,,4.624075,4.524950338894378
2016-11-01,,4.593889,4.524950338894379
