timestamp,predicted_train,predicted_test,naive_prediction_test
2016-11-07,,4.7037272,4.688186587317535
2016-11-08,,4.704009,4.688186587317535
2016-11-09,,4.70415,4.688186587317535
2016-11-10,,4.70415,4.688186587317535
2016-11-11,,4.602285,4.688186587317535
2016-11-12,,,
2016-11-13,,,
2016-11-14,,4.70415,4.688186587317535
2016-11-15,,4.704009,4.688186587317535
2016-11-16,,4.70415,4.688186587317535
2016-11-17,,4.70415,4.688186587317535
2016-11-18,,4.70415,4.688186587317535
2016-11-19,,,
2016-11-20,,,
2016-11-21,,4.702798,4.688186587317535
2016-11-22,,4.7035027,4.688186587317535
2016-11-23,,4.70415,4.688186587317535
2016-11-24,,4.602285,4.688186587317535
2016-11-25,,4.70415,4.688186587317535
2016-11-26,,,
2016-11-27,,,
2016-11-28,,4.7035046,4.688186587317535
2016-11-29,,4.70415,4.688186587317535
2016-11-30,,4.70415,4.688186587317535
2016-12-01,,4.70415,4.688186587317535
2016-12-02,,4.7038684,4.688186587317535
2016-12-03,,,
2016-12-04,,,
2016-12-05,,4.70415,4.688186587317535
2016-12-06,,4.7028556,4.688186587317535
2016-12-07,,4.7035046,4.688186587317535
2016-12-08,,4.7035885,4.688186587317535
2016-12-09,,4.70415,4.688186587317535
2016-12-10,,,
2016-12-11,,,
2016-12-12,,4.6996503,4.688186587317535
2016-12-13,,4.703458,4.688186587317535
2016-12-14,,4.7023215,4.688186587317535
2016-12-15,,4.7010636,4.688186587317535
2016-12-16,,4.7028756,4.688186587317535
2016-12-17,,,
2016-12-18,,,
2016-12-19,,4.70415,4.688186587317535
2016-12-20,,4.7038684,4.688186587317535
2016-12-21,,4.70415,4.688186587317535
2016-12-22,,4.70415,4.688186587317535
2016-12-23,,4.70415,4.688186587317535
2016-12-24,,,
2016-12-25,,,
2016-12-26,,4.4202595,4.688186587317535
2016-12-27,,4.5221243,4.688186587317535
2016-12-28,,4.70415,4.688186587317535
2016-12-29,,4.70415,4.688186587317535
2016-12-30,,4.70415,4.688186587317535
