timestamp,predicted_train,predicted_test,naive_prediction_test
2016-01-01,4.458854,,
2016-01-02,,,
2016-01-03,,,
2016-01-04,4.7370734,,
2016-01-05,4.734422,,
2016-01-06,4.736297,,
2016-01-07,4.732591,,
2016-01-08,4.7350883,,
2016-01-09,,,
2016-01-10,,,
2016-01-11,4.7393093,,
2016-01-12,4.732095,,
2016-01-13,4.736317,,
2016-01-14,4.7418833,,
2016-01-15,4.743959,,
2016-01-16,,,
2016-01-17,,,
2016-01-18,4.6332545,,
2016-01-19,4.7276793,,
2016-01-20,4.7351785,,
2016-01-21,4.737786,,
2016-01-22,4.7374554,,
2016-01-23,,,
2016-01-24,,,
2016-01-25,4.7400503,,
2016-01-26,4.7450867,,
2016-01-27,4.746006,,
2016-01-28,4.743167,,
2016-01-29,4.744797,,
2016-01-30,,,
2016-01-31,,,
2016-02-01,4.7842007,,
2016-02-02,4.779493,,
2016-02-03,4.782702,,
2016-02-04,4.785734,,
2016-02-05,4.776041,,
2016-02-06,,,
2016-02-07,,,
2016-02-08,4.7804093,,
2016-02-09,4.776297,,
2016-02-10,4.7788777,,
2016-02-11,4.771626,,
2016-02-12,4.7750707,,
2016-02-13,,,
2016-02-14,,,
2016-02-15,4.781969,,
2016-02-16,4.7842007,,
2016-02-17,4.778707,,
2016-02-18,4.773179,,
2016-02-19,4.774384,,
2016-02-20,,,
2016-02-21,,,
2016-02-22,4.784072,,
2016-02-23,4.779219,,
2016-02-24,4.7838945,,
2016-02-25,4.7840724,,
2016-02-26,4.7770047,,
2016-02-27,,,
2016-02-28,,,
2016-02-29,4.7842007,,
2016-03-01,4.6691217,,
2016-03-02,4.6682034,,
2016-03-03,4.6646843,,
2016-03-04,4.6654353,,
2016-03-05,,,
2016-03-06,,,
2016-03-07,4.6691217,,
2016-03-08,4.668972,,
2016-03-09,4.6691213,,
2016-03-10,4.668972,,
2016-03-11,4.6691217,,
2016-03-12,,,
2016-03-13,,,
2016-03-14,4.6691217,,
2016-03-15,4.6691217,,
2016-03-16,4.6691217,,
2016-03-17,4.6691217,,
2016-03-18,4.6691217,,
2016-03-19,,,
2016-03-20,,,
2016-03-21,4.66818,,
2016-03-22,4.667478,,
2016-03-23,4.6691213,,
2016-03-24,4.6691213,,
2016-03-25,4.57472,,
2016-03-26,,,
2016-03-27,,,
2016-03-28,4.6691217,,
2016-03-29,4.6691217,,
2016-03-30,4.6691217,,
2016-03-31,4.6691213,,
2016-04-01,4.6598845,,
2016-04-02,,,
2016-04-03,,,
2016-04-04,4.6582546,,
2016-04-05,4.6595736,,
2016-04-06,4.6598845,,
2016-04-07,4.6598845,,
2016-04-08,4.6598845,,
2016-04-09,,,
2016-04-10,,,
2016-04-11,4.6598845,,
2016-04-12,4.6598845,,
2016-04-13,4.6598845,,
2016-04-14,4.6598845,,
2016-04-15,4.6598845,,
2016-04-16,,,
2016-04-17,,,
2016-04-18,4.6598845,,
2016-04-19,4.6598845,,
2016-04-20,4.6598845,,
2016-04-21,4.6598845,,
2016-04-22,4.6598845,,
2016-04-23,,,
2016-04-24,,,
2016-04-25,4.6598845,,
2016-04-26,4.6598845,,
2016-04-27,4.6598845,,
2016-04-28,4.6598845,,
2016-04-29,4.6598845,,
2016-04-30,,,
2016-05-01,,,
2016-05-02,4.568117,,
2016-05-03,4.6630783,,
2016-05-04,4.6630783,,
2016-05-05,4.6630783,,
2016-05-06,4.6630783,,
2016-05-07,,,
2016-05-08,,,
2016-05-09,4.6630783,,
2016-05-10,4.6630783,,
2016-05-11,4.6630783,,
2016-05-12,4.6630783,,
2016-05-13,4.6630783,,
2016-05-14,,,
2016-05-15,,,
2016-05-16,4.6630783,,
2016-05-17,4.6630783,,
2016-05-18,4.6630783,,
2016-05-19,4.6630783,,
2016-05-20,4.6630783,,
2016-05-21,,,
2016-05-22,,,
2016-05-23,4.6630783,,
2016-05-24,4.6630783,,
2016-05-25,4.6629014,,
2016-05-26,4.6630783,,
2016-05-27,4.6630783,,
2016-05-28,,,
2016-05-29,,,
2016-05-30,4.5259156,,
2016-05-31,4.6630783,,
2016-06-01,4.5407357,,
2016-06-02,4.5407357,,
2016-06-03,4.5407357,,
2016-06-04,,,
2016-06-05,,,
2016-06-06,4.5407357,,
2016-06-07,4.5407357,,
2016-06-08,4.5407357,,
2016-06-09,4.5407357,,
2016-06-10,4.5407357,,
2016-06-11,,,
2016-06-12,,,
2016-06-13,4.5407357,,
2016-06-14,4.5407357,,
2016-06-15,4.5407357,,
2016-06-16,4.5407357,,
2016-06-17,4.5407357,,
2016-06-18,,,
2016-06-19,,,
2016-06-20,4.5407357,,
2016-06-21,4.5407357,,
2016-06-22,4.5407357,,
2016-06-23,4.5407357,,
2016-06-24,4.5407357,,
2016-06-25,,,
2016-06-26,,,
2016-06-27,4.5407357,,
2016-06-28,4.5407357,,
2016-06-29,4.5407357,,
2016-06-30,4.5407357,,
2016-07-01,4.5411596,4.532549,4.51701622970719
2016-07-02,,,
2016-07-03,,,
2016-07-04,,4.497119,4.517016229707189
2016-07-05,,4.533715,4.517016229707189
2016-07-06,,4.533715,4.517016229707189
2016-07-07,,4.531936,4.517016229707191
2016-07-08,,4.533715,4.517016229707189
2016-07-09,,,
2016-07-10,,,
2016-07-11,,4.533715,4.517016229707189
2016-07-12,,4.533715,4.517016229707189
2016-07-13,,4.533715,4.517016229707189
2016-07-14,,4.533715,4.517016229707189
2016-07-15,,4.533715,4.517016229707189
2016-07-16,,,
2016-07-17,,,
2016-07-18,,4.533715,4.517016229707189
2016-07-19,,4.535372,4.517016229707191
2016-07-20,,4.533715,4.517016229707189
2016-07-21,,4.533715,4.517016229707189
2016-07-22,,4.533715,4.517016229707189
2016-07-23,,,
2016-07-24,,,
2016-07-25,,4.533715,4.517016229707189
2016-07-26,,4.533715,4.517016229707189
2016-07-27,,4.533715,4.517016229707191
2016-07-28,,4.533715,4.517016229707189
2016-07-29,,4.533408,4.517016229707191
2016-07-30,,,
2016-07-31,,,
2016-08-01,,4.5483336,4.517016229707189
2016-08-02,,4.550683,4.51701622970719
2016-08-03,,4.5572596,4.51701622970719
2016-08-04,,4.5572596,4.51701622970719
2016-08-05,,4.5524015,4.51701622970719
2016-08-06,,,
2016-08-07,,,
2016-08-08,,4.5483336,4.517016229707189
2016-08-09,,4.5483336,4.517016229707189
2016-08-10,,4.5483336,4.517016229707189
2016-08-11,,4.5483336,4.517016229707189
2016-08-12,,4.5483336,4.517016229707189
2016-08-13,,,
2016-08-14,,,
2016-08-15,,4.5483336,4.517016229707189
2016-08-16,,4.54764,4.51701622970719
2016-08-17,,4.5483336,4.517016229707189
2016-08-18,,4.5483336,4.517016229707189
2016-08-19,,4.5483336,4.517016229707189
2016-08-20,,,
2016-08-21,,,
2016-08-22,,4.5483336,4.517016229707189
2016-08-23,,4.5483336,4.517016229707189
2016-08-24,,4.5483336,4.517016229707189
2016-08-25,,4.5483336,4.517016229707189
2016-08-26,,4.5483336,4.517016229707189
2016-08-27,,,
2016-08-28,,,
2016-08-29,,4.5483336,4.517016229707189
2016-08-30,,4.5483336,4.517016229707189
2016-08-31,,4.559515,4.51701622970719
