timestamp,predicted_train,predicted_test,naive_prediction_test
2016-01-01,4.4632,,
2016-01-02,,,
2016-01-03,,,
2016-01-04,4.7370787,,
2016-01-05,4.7343173,,
2016-01-06,4.7360597,,
2016-01-07,4.7326083,,
2016-01-08,4.735021,,
2016-01-09,,,
2016-01-10,,,
2016-01-11,4.7389555,,
2016-01-12,4.7320833,,
2016-01-13,4.7358,,
2016-01-14,4.7414303,,
2016-01-15,4.7438927,,
2016-01-16,,,
2016-01-17,,,
2016-01-18,4.634403,,
2016-01-19,4.7274313,,
2016-01-20,4.7349014,,
2016-01-21,4.7375045,,
2016-01-22,4.7372046,,
2016-01-23,,,
2016-01-24,,,
2016-01-25,4.7400856,,
2016-01-26,4.745084,,
2016-01-27,4.7460093,,
2016-01-28,4.7428412,,
2016-01-29,4.7444787,,
2016-01-30,,,
2016-01-31,,,
2016-02-01,4.7857237,,
2016-02-02,4.780944,,
2016-02-03,4.7842436,,
2016-02-04,4.7867613,,
2016-02-05,4.776934,,
2016-02-06,,,
2016-02-07,,,
2016-02-08,4.7817025,,
2016-02-09,4.7777934,,
2016-02-10,4.7806125,,
2016-02-11,4.7726846,,
2016-02-12,4.776588,,
2016-02-13,,,
2016-02-14,,,
2016-02-15,4.7800875,,
2016-02-16,4.7857237,,
2016-02-17,4.7801566,,
2016-02-18,4.7743006,,
2016-02-19,4.775897,,
2016-02-20,,,
2016-02-21,,,
2016-02-22,4.7854123,,
2016-02-23,4.7801557,,
2016-02-24,4.784986,,
2016-02-25,4.7854123,,
2016-02-26,4.7784357,,
2016-02-27,,,
2016-02-28,,,
2016-02-29,4.7857237,,
2016-03-01,4.66737,,
2016-03-02,4.666446,,
2016-03-03,4.6629424,,
2016-03-04,4.66364,,
2016-03-05,,,
2016-03-06,,,
2016-03-07,4.66737,,
2016-03-08,4.6672306,,
2016-03-09,4.66737,,
2016-03-10,4.6672306,,
2016-03-11,4.66737,,
2016-03-12,,,
2016-03-13,,,
2016-03-14,4.66737,,
2016-03-15,4.66737,,
2016-03-16,4.66737,,
2016-03-17,4.66737,,
2016-03-18,4.66737,,
2016-03-19,,,
2016-03-20,,,
2016-03-21,4.6664634,,
2016-03-22,4.665724,,
2016-03-23,4.66737,,
2016-03-24,4.66737,,
2016-03-25,4.587752,,
2016-03-26,,,
2016-03-27,,,
2016-03-28,4.66737,,
2016-03-29,4.66737,,
2016-03-30,4.66737,,
2016-03-31,4.66737,,
2016-04-01,4.65626,,
2016-04-02,,,
2016-04-03,,,
2016-04-04,4.6546345,,
2016-04-05,4.655967,,
2016-04-06,4.65626,,
2016-04-07,4.65626,,
2016-04-08,4.65626,,
2016-04-09,,,
2016-04-10,,,
2016-04-11,4.65626,,
2016-04-12,4.65626,,
2016-04-13,4.65626,,
2016-04-14,4.65626,,
2016-04-15,4.65626,,
2016-04-16,,,
2016-04-17,,,
2016-04-18,4.65626,,
2016-04-19,4.65626,,
2016-04-20,4.65626,,
2016-04-21,4.65626,,
2016-04-22,4.65626,,
2016-04-23,,,
2016-04-24,,,
2016-04-25,4.65626,,
2016-04-26,4.65626,,
2016-04-27,4.65626,,
2016-04-28,4.65626,,
2016-04-29,4.65626,,
2016-04-30,,,
2016-05-01,,,
2016-05-02,4.5826893,,
2016-05-03,4.685739,4.6537027,4.601578233811734
2016-05-04,,4.658691,4.601578233811734
2016-05-05,,4.658691,4.601578233811734
2016-05-06,,4.658691,4.601578233811734
2016-05-07,,,
2016-05-08,,,
2016-05-09,,4.658691,4.601578233811734
2016-05-10,,4.658691,4.601578233811734
2016-05-11,,4.658691,4.601578233811734
2016-05-12,,4.658691,4.601578233811734
2016-05-13,,4.658691,4.601578233811734
2016-05-14,,,
2016-05-15,,,
2016-05-16,,4.658691,4.601578233811734
2016-05-17,,4.658691,4.601578233811734
2016-05-18,,4.658691,4.601578233811734
2016-05-19,,4.658691,4.601578233811734
2016-05-20,,4.658691,4.601578233811734
2016-05-21,,,
2016-05-22,,,
2016-05-23,,4.658691,4.601578233811734
2016-05-24,,4.658691,4.601578233811734
2016-05-25,,4.658548,4.601578233811734
2016-05-26,,4.658691,4.601578233811734
2016-05-27,,4.658691,4.601578233811734
2016-05-28,,,
2016-05-29,,,
2016-05-30,,4.5423307,4.601578233811734
2016-05-31,,4.658691,4.601578233811734
2016-06-01,,4.658691,4.601578233811734
2016-06-02,,4.658691,4.601578233811734
2016-06-03,,4.658691,4.601578233811734
2016-06-04,,,
2016-06-05,,,
2016-06-06,,4.658691,4.601578233811734
2016-06-07,,4.658691,4.601578233811734
2016-06-08,,4.658691,4.601578233811734
2016-06-09,,4.658691,4.601578233811734
2016-06-10,,4.658691,4.601578233811734
2016-06-11,,,
2016-06-12,,,
2016-06-13,,4.658691,4.601578233811734
2016-06-14,,4.658691,4.601578233811734
2016-06-15,,4.658691,4.601578233811734
2016-06-16,,4.658691,4.601578233811734
2016-06-17,,4.658691,4.601578233811734
2016-06-18,,,
2016-06-19,,,
2016-06-20,,4.658691,4.601578233811734
2016-06-21,,4.658691,4.601578233811734
2016-06-22,,4.658691,4.601578233811734
2016-06-23,,4.658691,4.601578233811734
2016-06-24,,4.658691,4.601578233811734
2016-06-25,,,
2016-06-26,,,
2016-06-27,,4.658691,4.601578233811734
2016-06-28,,4.658691,4.601578233811734
2016-06-29,,4.658691,4.601578233811734
2016-06-30,,4.658691,4.601578233811734
2016-07-01,,4.667192,4.601578233811734
