timestamp,predicted_train,predicted_test,naive_prediction_test
2016-04-16,,,
2016-04-17,,,
2016-04-18,4.654048,,
2016-04-19,4.648335,,
2016-04-20,4.6499724,,
2016-04-21,4.6487536,,
2016-04-22,4.6548567,,
2016-04-23,,,
2016-04-24,,,
2016-04-25,4.6556067,,
2016-04-26,4.6594815,,
2016-04-27,4.655793,,
2016-04-28,4.6562624,,
2016-04-29,4.65914,,
2016-04-30,,,
2016-05-01,,,
2016-05-02,4.565339,,
2016-05-03,4.6559563,,
2016-05-04,4.657264,,
2016-05-05,4.6612062,,
2016-05-06,4.6646523,,
2016-05-07,,,
2016-05-08,,,
2016-05-09,4.6709123,,
2016-05-10,4.6576376,,
2016-05-11,4.656898,,
2016-05-12,4.664924,,
2016-05-13,4.657548,,
2016-05-14,,,
2016-05-15,,,
2016-05-16,4.658839,,
2016-05-17,4.658893,,
2016-05-18,4.6581454,,
2016-05-19,4.6578474,,
2016-05-20,4.6581454,,
2016-05-21,,,
2016-05-22,,,
2016-05-23,4.657484,,
2016-05-24,4.657615,,
2016-05-25,4.657714,,
2016-05-26,4.6582026,,
2016-05-27,4.6618075,,
2016-05-28,,,
2016-05-29,,,
2016-05-30,4.5134845,,
2016-05-31,4.658733,,
2016-06-01,4.5614815,,
2016-06-02,4.5630236,,
2016-06-03,4.555679,,
2016-06-04,,,
2016-06-05,,,
2016-06-06,4.541557,,
2016-06-07,4.54148,,
2016-06-08,4.5390673,,
2016-06-09,4.5348735,,
2016-06-10,4.5362744,,
2016-06-11,,,
2016-06-12,,,
2016-06-13,4.5337043,,
2016-06-14,4.5326195,,
2016-06-15,4.5350046,,
2016-06-16,4.537343,,
2016-06-17,4.5348954,,
2016-06-18,,,
2016-06-19,,,
2016-06-20,4.534847,,
2016-06-21,4.541137,,
2016-06-22,4.5398088,,
2016-06-23,4.540868,,
2016-06-24,4.5374827,,
2016-06-25,,,
2016-06-26,,,
2016-06-27,4.5363626,,
2016-06-28,4.541998,,
2016-06-29,4.5341673,,
2016-06-30,4.534712,,
2016-07-01,4.5299387,,
2016-07-02,,,
2016-07-03,,,
2016-07-04,4.4799376,,
2016-07-05,4.5373363,,
2016-07-06,4.5367827,,
2016-07-07,4.5418644,,
2016-07-08,4.5390778,,
2016-07-09,,,
2016-07-10,,,
2016-07-11,4.531289,,
2016-07-12,4.5318065,,
2016-07-13,4.531558,,
2016-07-14,4.5366206,,
2016-07-15,4.536513,,
2016-07-16,,,
2016-07-17,,,
2016-07-18,4.5582433,,
2016-07-19,4.569571,,
2016-07-20,4.560003,,
2016-07-21,4.543688,,
2016-07-22,4.5464973,,
2016-07-23,,,
2016-07-24,,,
2016-07-25,4.5501246,,
2016-07-26,4.542036,,
2016-07-27,4.5455227,,
2016-07-28,4.5388293,,
2016-07-29,4.5400014,,
2016-07-30,,,
2016-07-31,,,
2016-08-01,4.5262523,,
2016-08-02,4.5282817,,
2016-08-03,4.5418067,,
2016-08-04,4.5332665,,
2016-08-05,4.5360856,,
2016-08-06,,,
2016-08-07,,,
2016-08-08,4.515376,,
2016-08-09,4.516981,,
2016-08-10,4.5250382,,
2016-08-11,4.53423,,
2016-08-12,4.5458336,,
2016-08-13,,,
2016-08-14,,,
2016-08-15,4.540042,,
2016-08-16,4.5362716,,
2016-08-17,4.5490274,,
2016-08-18,4.544324,,
2016-08-19,4.523372,,
2016-08-20,,,
2016-08-21,,,
2016-08-22,4.53406,,
2016-08-23,4.5450554,,
2016-08-24,4.5491385,,
2016-08-25,4.5489907,,
2016-08-26,4.550064,,
2016-08-27,,,
2016-08-28,,,
2016-08-29,4.527815,,
2016-08-30,4.5447316,,
2016-08-31,4.5376234,,
2016-09-01,4.6055703,,
2016-09-02,4.598823,,
2016-09-03,,,
2016-09-04,,,
2016-09-05,4.5227036,,
2016-09-06,4.610491,,
2016-09-07,4.614563,,
2016-09-08,4.6091895,,
2016-09-09,4.6097426,,
2016-09-10,,,
2016-09-11,,,
2016-09-12,4.6044044,,
2016-09-13,4.618315,,
2016-09-14,4.6187167,,
2016-09-15,4.6156516,,
2016-09-16,4.593124,,
2016-09-17,,,
2016-09-18,,,
2016-09-19,4.5991755,,
2016-09-20,4.5958204,,
2016-09-21,4.5994253,,
2016-09-22,4.599133,,
2016-09-23,4.5965433,,
2016-09-24,,,
2016-09-25,,,
2016-09-26,4.5916557,,
2016-09-27,4.597669,,
2016-09-28,4.598658,,
2016-09-29,4.5975857,,
2016-09-30,4.5937667,,
2016-10-01,,,
2016-10-02,,,
2016-10-03,4.6673226,,
2016-10-04,4.6659384,,
2016-10-05,4.665373,,
2016-10-06,4.6684904,,
2016-10-07,4.666561,,
2016-10-08,,,
2016-10-09,,,
2016-10-10,4.6470795,,
2016-10-11,4.66997,,
2016-10-12,4.6690884,,
2016-10-13,4.6728997,,
2016-10-14,4.671212,,
2016-10-15,,,
2016-10-16,,,
2016-10-17,4.667434,,
2016-10-18,4.673239,,
2016-10-19,4.673382,,
2016-10-20,4.674261,,
2016-10-21,4.6732993,,
2016-10-22,,,
2016-10-23,,,
2016-10-24,4.6734915,,
2016-10-25,4.6732154,,
2016-10-26,4.6693435,,
2016-10-27,4.6690426,,
2016-10-28,4.665475,,
2016-10-29,,,
2016-10-30,,,
2016-10-31,4.6694317,,
2016-11-01,4.6590667,4.7592573,4.688186587317535
2016-11-02,,4.714106,4.688186587317535
2016-11-03,,4.720209,4.688186587317535
2016-11-04,,4.7114854,4.688186587317535
2016-11-05,,,
2016-11-06,,,
2016-11-07,,4.69679,4.688186587317535
2016-11-08,,4.7040596,4.688186587317535
2016-11-09,,4.707681,4.688186587317535
2016-11-10,,4.7060256,4.688186587317535
2016-11-11,,4.5913153,4.688186587317535
2016-11-12,,,
2016-11-13,,,
2016-11-14,,4.7149334,4.688186587317535
2016-11-15,,4.711438,4.688186587317535
2016-11-16,,4.721181,4.688186587317535
2016-11-17,,4.7098994,4.688186587317535
2016-11-18,,4.7040677,4.688186587317535
2016-11-19,,,
2016-11-20,,,
2016-11-21,,4.7101398,4.688186587317535
2016-11-22,,4.7120113,4.688186587317535
2016-11-23,,4.6986403,4.688186587317535
2016-11-24,,4.5659513,4.688186587317535
2016-11-25,,4.7050114,4.688186587317535
2016-11-26,,,
2016-11-27,,,
2016-11-28,,4.6946726,4.688186587317535
2016-11-29,,4.6999855,4.688186587317535
2016-11-30,,4.711844,4.688186587317535
2016-12-01,,4.709857,4.688186587317535
2016-12-02,,4.698921,4.688186587317535
2016-12-03,,,
2016-12-04,,,
2016-12-05,,4.7009416,4.688186587317535
2016-12-06,,4.696542,4.688186587317535
2016-12-07,,4.719876,4.688186587317535
2016-12-08,,4.716943,4.688186587317535
2016-12-09,,4.716402,4.688186587317535
2016-12-10,,,
2016-12-11,,,
2016-12-12,,4.6884465,4.688186587317535
2016-12-13,,4.7130165,4.688186587317535
2016-12-14,,4.707328,4.688186587317535
2016-12-15,,4.7037845,4.688186587317535
2016-12-16,,4.7030497,4.688186587317535
2016-12-17,,,
2016-12-18,,,
2016-12-19,,4.6987743,4.688186587317535
2016-12-20,,4.6989365,4.688186587317535
2016-12-21,,4.7127542,4.688186587317535
2016-12-22,,4.70292,4.688186587317535
2016-12-23,,4.7123446,4.688186587317535
2016-12-24,,,
2016-12-25,,,
2016-12-26,,4.339332,4.688186587317535
2016-12-27,,4.4900346,4.688186587317535
2016-12-28,,4.6989207,4.688186587317535
2016-12-29,,4.700599,4.688186587317535
2016-12-30,,4.7012606,4.688186587317535
